,seed,model,data,batch_size,method,count,num_epochs,lr,loss,epoch,type,spearman
115,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,16,lora,4,20,0.0001,ListMLE,17,valid,0.825
116,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,16,lora,4,20,0.0001,ListMLE,18,train,0.858
117,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,16,lora,4,20,0.0001,ListMLE,18,valid,0.826
118,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,16,lora,4,20,0.0001,ListMLE,19,train,0.859
119,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,16,lora,4,20,0.0001,ListMLE,19,valid,0.826
120,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,16,lora,4,20,0.0001,ListMLE,20,train,0.86
121,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,16,lora,4,20,0.0001,ListMLE,20,valid,0.826
122,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,16,lora,4,20,0.0001,ListMLE,21,valid,0.764
123,101,SaProt_650M_PDB,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,1,train,0.734
124,101,SaProt_650M_PDB,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,1,valid,0.728
125,101,SaProt_650M_PDB,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,2,train,0.775
126,101,SaProt_650M_PDB,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,2,valid,0.767
127,101,SaProt_650M_PDB,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,3,train,0.782
128,101,SaProt_650M_PDB,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,3,valid,0.772
129,101,SaProt_650M_PDB,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,4,train,0.805
130,101,SaProt_650M_PDB,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,4,valid,0.797
131,101,SaProt_650M_PDB,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,5,train,0.808
